anio;item;categoria;seccion;combustible;tcal
2016;C.TRANSFO.;Siderurgia Hornos de Coque;Derivados De Petróleo;D.I. de Petróleo;0
2016;C.TRANSFO.;Siderurgia Hornos de Coque;Electricidad;Electricidad;0
2016;C.TRANSFO.;Siderurgia Hornos de Coque;Derivados De Carbón;Coque Mineral;2880,585281
2016;C.TRANSFO.;Siderurgia Hornos de Coque;Derivados De Carbón;Gas Coque;912,39
2016;C.TRANSFO.;Siderurgia Hornos de Coque;Derivados De Carbón;Alquitrán;171,75
2016;C.TRANSFO.;Siderurgia Hornos de Coque;Derivados De Carbón;Gas de Altos Hornos;0
2016;C.TRANSFO.;Siderurgia Hornos de Coque;Gas Corriente;Gas Corriente;0
2016;C.TRANSFO.;Siderurgia Hornos de Coque;Metanol;Metanol;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Energéticos Primarios;Petróleo Crudo;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Energéticos Primarios;Gas Natural;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Energéticos Primarios;Carbón;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Energéticos Primarios;Biomasa;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Energéticos Primarios;Energía Hídrica;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Energéticos Primarios;Energía Eólica;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Energéticos Primarios;Energía Solar;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Energéticos Primarios;Biogás;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Petróleo;Petróleo Diesel;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Petróleo;Petróleo Combustible;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Petróleo;Gasolina de motor;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Petróleo;Kerosene;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Petróleo;Gas Licuado;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Petróleo;Gasolina de Aviación;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Petróleo;Kerosene de Aviación;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Petróleo;Nafta;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Petróleo;Gas de Refinería;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Petróleo;Coque de Petróleo;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Petróleo;D.I. de Petróleo;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Electricidad;Electricidad;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Carbón;Coque Mineral;-2352,90744
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Carbón;Gas Coque;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Carbón;Alquitrán;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Derivados De Carbón;Gas de Altos Hornos;703,862
2016;C.TRANSFO.;Siderurgia Altos Hornos;Gas Corriente;Gas Corriente;0
2016;C.TRANSFO.;Siderurgia Altos Hornos;Metanol;Metanol;0
2016;C.TRANSFO.;Plantas de Gas;Energéticos Primarios;Petróleo Crudo;0
2016;C.TRANSFO.;Plantas de Gas;Energéticos Primarios;Gas Natural;-30,13386
2016;C.TRANSFO.;Plantas de Gas;Energéticos Primarios;Carbón;0
2016;C.TRANSFO.;Plantas de Gas;Energéticos Primarios;Biomasa;0
2016;C.TRANSFO.;Plantas de Gas;Energéticos Primarios;Energía Hídrica;0
2016;C.TRANSFO.;Plantas de Gas;Energéticos Primarios;Energía Eólica;0
2016;C.TRANSFO.;Plantas de Gas;Energéticos Primarios;Energía Solar;0
2016;C.TRANSFO.;Plantas de Gas;Energéticos Primarios;Biogás;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Petróleo;Petróleo Diesel;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Petróleo;Petróleo Combustible;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Petróleo;Gasolina de motor;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Petróleo;Kerosene;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Petróleo;Gas Licuado;-21,53395594
2016;C.TRANSFO.;Plantas de Gas;Derivados De Petróleo;Gasolina de Aviación;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Petróleo;Kerosene de Aviación;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Petróleo;Nafta;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Petróleo;Gas de Refinería;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Petróleo;Coque de Petróleo;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Petróleo;D.I. de Petróleo;0
2016;C.TRANSFO.;Plantas de Gas;Electricidad;Electricidad;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Carbón;Coque Mineral;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Carbón;Gas Coque;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Carbón;Alquitrán;0
2016;C.TRANSFO.;Plantas de Gas;Derivados De Carbón;Gas de Altos Hornos;0
2016;C.TRANSFO.;Plantas de Gas;Gas Corriente;Gas Corriente;50,93084293
2016;C.TRANSFO.;Plantas de Gas;Metanol;Metanol;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Energéticos Primarios;Petróleo Crudo;-91617,98771
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Energéticos Primarios;Gas Natural;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Energéticos Primarios;Carbón;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Energéticos Primarios;Biomasa;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Energéticos Primarios;Energía Hídrica;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Energéticos Primarios;Energía Eólica;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Energéticos Primarios;Energía Solar;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Energéticos Primarios;Biogás;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Petróleo;Petróleo Diesel;30469,95041
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Petróleo;Petróleo Combustible;12038,32345
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Petróleo;Gasolina de motor;32596,59356
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Petróleo;Kerosene;1155,179396
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Petróleo;Gas Licuado;2876,747691
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Petróleo;Gasolina de Aviación;42,85400448
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Petróleo;Kerosene de Aviación;6124,768254
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Petróleo;Nafta;-1391,078945
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Petróleo;Gas de Refinería;1,494439735
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Petróleo;Coque de Petróleo;2552,977554
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Petróleo;D.I. de Petróleo;2938,841827
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Electricidad;Electricidad;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Carbón;Coque Mineral;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Carbón;Gas Coque;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Carbón;Alquitrán;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Derivados De Carbón;Gas de Altos Hornos;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Gas Corriente;Gas Corriente;0
2016;C.TRANSFO.;Refinería Petróleo - Gas Natural;Metanol;Metanol;0
2016;C.TRANSFO.;Producción de Metanol;Energéticos Primarios;Petróleo Crudo;0
2016;C.TRANSFO.;Producción de Metanol;Energéticos Primarios;Gas Natural;-2873,671821
2016;C.TRANSFO.;Producción de Metanol;Energéticos Primarios;Carbón;0
2016;C.TRANSFO.;Producción de Metanol;Energéticos Primarios;Biomasa;0
2016;C.TRANSFO.;Producción de Metanol;Energéticos Primarios;Energía Hídrica;0
2016;C.TRANSFO.;Producción de Metanol;Energéticos Primarios;Energía Eólica;0
2016;C.TRANSFO.;Producción de Metanol;Energéticos Primarios;Energía Solar;0
2016;C.TRANSFO.;Producción de Metanol;Energéticos Primarios;Biogás;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Petróleo;Petróleo Diesel;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Petróleo;Petróleo Combustible;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Petróleo;Gasolina de motor;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Petróleo;Kerosene;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Petróleo;Gas Licuado;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Petróleo;Gasolina de Aviación;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Petróleo;Kerosene de Aviación;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Petróleo;Nafta;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Petróleo;Gas de Refinería;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Petróleo;Coque de Petróleo;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Petróleo;D.I. de Petróleo;0
2016;C.TRANSFO.;Producción de Metanol;Electricidad;Electricidad;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Carbón;Coque Mineral;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Carbón;Gas Coque;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Carbón;Alquitrán;0
2016;C.TRANSFO.;Producción de Metanol;Derivados De Carbón;Gas de Altos Hornos;0
2016;C.TRANSFO.;Producción de Metanol;Gas Corriente;Gas Corriente;0
2016;C.TRANSFO.;Producción de Metanol;Metanol;Metanol;2136,040169
2016;C.TRANSFO.;Pérdidas;Energéticos Primarios;Petróleo Crudo;0
2016;C.TRANSFO.;Pérdidas;Energéticos Primarios;Gas Natural;614,2377306
2016;C.TRANSFO.;Pérdidas;Energéticos Primarios;Carbón;0
2016;C.TRANSFO.;Pérdidas;Energéticos Primarios;Biomasa;100,8
2016;C.TRANSFO.;Pérdidas;Energéticos Primarios;Energía Hídrica;0
2016;C.TRANSFO.;Pérdidas;Energéticos Primarios;Energía Eólica;0
2016;C.TRANSFO.;Pérdidas;Energéticos Primarios;Energía Solar;0
2016;C.TRANSFO.;Pérdidas;Energéticos Primarios;Biogás;164,1262504
2016;C.TRANSFO.;Pérdidas;Derivados De Petróleo;Petróleo Diesel;0,179695656
2016;C.TRANSFO.;Pérdidas;Derivados De Petróleo;Petróleo Combustible;0
2016;C.TRANSFO.;Pérdidas;Derivados De Petróleo;Gasolina de motor;0,058767044
2016;C.TRANSFO.;Pérdidas;Derivados De Petróleo;Kerosene;0
2016;C.TRANSFO.;Pérdidas;Derivados De Petróleo;Gas Licuado;3,238226805
2016;C.TRANSFO.;Pérdidas;Derivados De Petróleo;Gasolina de Aviación;0
2016;C.TRANSFO.;Pérdidas;Derivados De Petróleo;Kerosene de Aviación;0
2016;C.TRANSFO.;Pérdidas;Derivados De Petróleo;Nafta;0
2016;C.TRANSFO.;Pérdidas;Derivados De Petróleo;Gas de Refinería;0
2016;C.TRANSFO.;Pérdidas;Derivados De Petróleo;Coque de Petróleo;0
2016;C.TRANSFO.;Pérdidas;Derivados De Petróleo;D.I. de Petróleo;0
2016;C.TRANSFO.;Pérdidas;Electricidad;Electricidad;2471,735551
2016;C.TRANSFO.;Pérdidas;Derivados De Carbón;Coque Mineral;0
2016;C.TRANSFO.;Pérdidas;Derivados De Carbón;Gas Coque;56,257
2016;C.TRANSFO.;Pérdidas;Derivados De Carbón;Alquitrán;0
2016;C.TRANSFO.;Pérdidas;Derivados De Carbón;Gas de Altos Hornos;70,257
2016;C.TRANSFO.;Pérdidas;Gas Corriente;Gas Corriente;5,83420425
2016;C.TRANSFO.;Pérdidas;Metanol;Metanol;0
2016;C.TRANSFO.;Consumo Final;Energéticos Primarios;Petróleo Crudo;0
2016;C.TRANSFO.;Consumo Final;Energéticos Primarios;Gas Natural;17517,84529
2016;C.TRANSFO.;Consumo Final;Energéticos Primarios;Carbón;2376,00895
2016;C.TRANSFO.;Consumo Final;Energéticos Primarios;Biomasa;37091,41842
2016;C.TRANSFO.;Consumo Final;Energéticos Primarios;Energía Hídrica;0
2016;C.TRANSFO.;Consumo Final;Energéticos Primarios;Energía Eólica;0
2016;C.TRANSFO.;Consumo Final;Energéticos Primarios;Energía Solar;0
2016;C.TRANSFO.;Consumo Final;Energéticos Primarios;Biogás;48,9934984
2016;C.TRANSFO.;Consumo Final;Derivados De Petróleo;Petróleo Diesel;83677,93702
2016;C.TRANSFO.;Consumo Final;Derivados De Petróleo;Petróleo Combustible;8764,847184
2016;C.TRANSFO.;Consumo Final;Derivados De Petróleo;Gasolina de motor;36838,12941
2016;C.TRANSFO.;Consumo Final;Derivados De Petróleo;Kerosene;1132,322908
2016;C.TRANSFO.;Consumo Final;Derivados De Petróleo;Gas Licuado;14845,57961
2016;C.TRANSFO.;Consumo Final;Derivados De Petróleo;Gasolina de Aviación;65,84191866
2016;C.TRANSFO.;Consumo Final;Derivados De Petróleo;Kerosene de Aviación;11413,79065
2016;C.TRANSFO.;Consumo Final;Derivados De Petróleo;Nafta;0,0129444
2016;C.TRANSFO.;Consumo Final;Derivados De Petróleo;Gas de Refinería;1,494439737
2016;C.TRANSFO.;Consumo Final;Derivados De Petróleo;Coque de Petróleo;2231,79291
2016;C.TRANSFO.;Consumo Final;Derivados De Petróleo;D.I. de Petróleo;2794,737799
2016;C.TRANSFO.;Consumo Final;Electricidad;Electricidad;61701,53963
2016;C.TRANSFO.;Consumo Final;Derivados De Carbón;Coque Mineral;88,49970564
2016;C.TRANSFO.;Consumo Final;Derivados De Carbón;Gas Coque;856,133
2016;C.TRANSFO.;Consumo Final;Derivados De Carbón;Alquitrán;171,75
2016;C.TRANSFO.;Consumo Final;Derivados De Carbón;Gas de Altos Hornos;633,605
2016;C.TRANSFO.;Consumo Final;Gas Corriente;Gas Corriente;48,27541832
2016;C.TRANSFO.;Consumo Final;Metanol;Metanol;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Petróleo Crudo;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Gas Natural;2786,77639
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Carbón;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Biomasa;4,3904665
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Energía Hídrica;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Energía Eólica;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Energía Solar;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Biogás;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Petróleo Diesel;15,52357682
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Petróleo Combustible;72,60351
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Gasolina de motor;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Kerosene;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Gas Licuado;129,8049544
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Gasolina de Aviación;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Kerosene de Aviación;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Nafta;0,0129444
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Gas de Refinería;1,494439737
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Coque de Petróleo;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;D.I. de Petróleo;746,144721
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Electricidad;Electricidad;2970,568395
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Carbón;Coque Mineral;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Carbón;Gas Coque;220,509
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Carbón;Alquitrán;171,75
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Carbón;Gas de Altos Hornos;504,239
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Gas Corriente;Gas Corriente;0
2016;CONSUMO FINAL;Sector Energético: Auto Consumo;Metanol;Metanol;0
2016;CONSUMO FINAL;Carbón y Leña;Energéticos Primarios;Petróleo Crudo;0
2016;CONSUMO FINAL;Carbón y Leña;Energéticos Primarios;Gas Natural;0
2016;CONSUMO FINAL;Carbón y Leña;Energéticos Primarios;Carbón;0
2016;CONSUMO FINAL;Carbón y Leña;Energéticos Primarios;Biomasa;0
2016;CONSUMO FINAL;Carbón y Leña;Energéticos Primarios;Energía Hídrica;0
2016;CONSUMO FINAL;Carbón y Leña;Energéticos Primarios;Energía Eólica;0
2016;CONSUMO FINAL;Carbón y Leña;Energéticos Primarios;Energía Solar;0
2016;CONSUMO FINAL;Carbón y Leña;Energéticos Primarios;Biogás;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Petróleo;Petróleo Diesel;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Petróleo;Petróleo Combustible;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Petróleo;Gasolina de motor;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Petróleo;Kerosene;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Petróleo;Gas Licuado;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Petróleo;Gasolina de Aviación;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Petróleo;Kerosene de Aviación;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Petróleo;Nafta;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Petróleo;Gas de Refinería;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Petróleo;Coque de Petróleo;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Petróleo;D.I. de Petróleo;0
2016;CONSUMO FINAL;Carbón y Leña;Electricidad;Electricidad;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Carbón;Coque Mineral;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Carbón;Gas Coque;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Carbón;Alquitrán;0
2016;CONSUMO FINAL;Carbón y Leña;Derivados De Carbón;Gas de Altos Hornos;0
2016;CONSUMO FINAL;Carbón y Leña;Gas Corriente;Gas Corriente;0
2016;CONSUMO FINAL;Carbón y Leña;Metanol;Metanol;0
2016;CONSUMO FINAL;Electricidad;Energéticos Primarios;Petróleo Crudo;0
2016;CONSUMO FINAL;Electricidad;Energéticos Primarios;Gas Natural;0
2016;CONSUMO FINAL;Electricidad;Energéticos Primarios;Carbón;0
2016;CONSUMO FINAL;Electricidad;Energéticos Primarios;Biomasa;4,3904665
2016;CONSUMO FINAL;Electricidad;Energéticos Primarios;Energía Hídrica;0
2016;CONSUMO FINAL;Electricidad;Energéticos Primarios;Energía Eólica;0
2016;CONSUMO FINAL;Electricidad;Energéticos Primarios;Energía Solar;0
2016;CONSUMO FINAL;Electricidad;Energéticos Primarios;Biogás;0
2016;CONSUMO FINAL;Electricidad;Derivados De Petróleo;Petróleo Diesel;13,12869684
2016;CONSUMO FINAL;Electricidad;Derivados De Petróleo;Petróleo Combustible;0
2016;CONSUMO FINAL;Electricidad;Derivados De Petróleo;Gasolina de motor;0
2016;CONSUMO FINAL;Electricidad;Derivados De Petróleo;Kerosene;0
2016;CONSUMO FINAL;Electricidad;Derivados De Petróleo;Gas Licuado;0
2016;CONSUMO FINAL;Electricidad;Derivados De Petróleo;Gasolina de Aviación;0
2016;CONSUMO FINAL;Electricidad;Derivados De Petróleo;Kerosene de Aviación;0
2016;CONSUMO FINAL;Electricidad;Derivados De Petróleo;Nafta;0
2016;CONSUMO FINAL;Electricidad;Derivados De Petróleo;Gas de Refinería;0
2016;CONSUMO FINAL;Electricidad;Derivados De Petróleo;Coque de Petróleo;0
2016;CONSUMO FINAL;Electricidad;Derivados De Petróleo;D.I. de Petróleo;0
2016;CONSUMO FINAL;Electricidad;Electricidad;Electricidad;2403,853516
2016;CONSUMO FINAL;Electricidad;Derivados De Carbón;Coque Mineral;0
2016;CONSUMO FINAL;Electricidad;Derivados De Carbón;Gas Coque;0
2016;CONSUMO FINAL;Electricidad;Derivados De Carbón;Alquitrán;0
2016;CONSUMO FINAL;Electricidad;Derivados De Carbón;Gas de Altos Hornos;0
2016;CONSUMO FINAL;Electricidad;Gas Corriente;Gas Corriente;0
2016;CONSUMO FINAL;Electricidad;Metanol;Metanol;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Energéticos Primarios;Petróleo Crudo;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Energéticos Primarios;Gas Natural;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Energéticos Primarios;Carbón;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Energéticos Primarios;Biomasa;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Energéticos Primarios;Energía Hídrica;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Energéticos Primarios;Energía Eólica;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Energéticos Primarios;Energía Solar;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Energéticos Primarios;Biogás;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Derivados De Petróleo;Petróleo Diesel;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Derivados De Petróleo;Petróleo Combustible;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Derivados De Petróleo;Gasolina de motor;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Derivados De Petróleo;Kerosene;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Derivados De Petróleo;Gas Licuado;0
2016;CONSUMO FINAL;Siderurgia Hornos de Coque;Derivados De Petróleo;Gasolina de Aviación;0
